"time_id","date_time","tweet_text","tweet_id"
"201706240551","6/24/2017 12:51","democrats slam gop healthcare proposal as obamacare premiums &amp; deductibles increase by over 100%. remember keep your doctor keep your plan?",4494
"201706231256","6/23/2017 19:56","today it was a tremendous honor for me to sign the #vaaccountability act into law delivering my campaign promise… https://t.co/g0k8nfwqnj",4497
"201706221540","6/22/2017 22:40","i am very supportive of the senate #healthcarebill. look forward to making it really special! remember obamacare is dead.",4503
"201706221449","6/22/2017 21:49","as promised our campaign against the ms-13 gang continues. ""@icegov busts 39 ms-13 members in new york operation""https://t.co/ki41gxecmy",4505
"201706210332","6/21/2017 10:32","democrats would do much better as a party if they got together with republicans on healthcaretax cutssecurity. obstruction doesn't work!",4516
"201706200302","6/20/2017 10:02","karen handel for congress. she will fight for lower taxes great healthcare strong security-a hard worker who will never give up! vote today",4525
"201706191335","6/19/2017 20:35","....because he doesn't even live there! he wants to raise taxes and kill healthcare. on tuesday #votekarenhandel.",4530
"201706191329","6/19/2017 20:29","....because he doesn't live there! he wants to raise taxes &amp; kill healthcare. on tuesday #votekarenhandel.",4532
"201706191327","6/19/2017 20:27","....getting great border security and healthcare. #voteralphnorman tomorrow!",4534
"201706190527","6/19/2017 12:27","the dems want to stop tax cuts good healthcare and border security.their obamacare is dead with 100% increases in p's. vote now for karen h",4537
"201706180346","6/18/2017 10:46","...massive regulation cuts 36 new legislative bills signed great new s.c.justice and infrastructure healthcare and tax cuts in works!",4541
"201706161830","6/17/2017 1:30","back from miami where my cuban/american friends are very happy with what i signed today. another campaign promise that i did not forget!",4544
"201706151256","6/15/2017 19:56","crooked h destroyed phones w/ hammer 'bleached' emails &amp; had husband meet w/ag days before she was cleared- &amp; they talk about obstruction?",4554
"201706110522","6/11/2017 12:22","the #fakenews msm doesn't report the great economic news since election day. #dow up 16%. #nasdaq up 19.5%. drilling &amp; energy sector...",4580
"201706070517","6/7/2017 12:17","getting ready to leave for cincinnati in the great state of ohio to meet with obamacare victims and talk healthcare &amp; also infrastructure!",4589
"201706060515","6/6/2017 12:15","sorry folks but if i would have relied on the fake news of cnn nbc abc cbs washpost or nytimes i would have had zero chance winning wh",4597
"201706060351","6/6/2017 10:51","big meeting today with republican leadership concerning tax cuts and healthcare. we are all pushing hard - must get it right!",4600
"201705311740","6/1/2017 0:40","crooked hillary clinton now blames everybody but herself refuses to say she was a terrible candidate. hits facebook &amp; even dems &amp; dnc.",4622
"201705310605","5/31/2017 13:05","hopefully republican senators good people all can quickly get together and pass a new (repeal &amp; replace) healthcare bill. add saved $'s.",4626
"201705300659","5/30/2017 13:59","the u.s. senate should switch to 51 votes immediately and get healthcare and tax cuts approved fast and easy. dems would do it no doubt!",4632
"201705281657","5/28/2017 23:57","i suggest that we add more dollars to healthcare and make it the best anywhere. obamacare is dead - the republicans will do much better!",4641
"201705180707","5/18/2017 14:07","with all of the illegal acts that took place in the clinton campaign &amp; obama administration there was never a special counsel appointed!",4682
"201705180439","5/18/2017 11:39","with all of the illegal acts that took place in the clinton campaign &amp; obama administration there was never a special councel appointed!",4684
"201705120451","5/12/2017 11:51","again the story that there was collusion between the russians &amp; trump campaign was fabricated by dems as an excuse for losing the election.",4706
"201705051622","5/5/2017 23:22","wowthe fake news media did everything in its power to make the republican healthcare victory look as bad as possible.far better than ocare!",4740
"201705051213","5/5/2017 19:13","of course the australians have better healthcare than we do --everybody does. obamacare is dead! but our healthcare will soon be great.",4743
"201705050552","5/5/2017 12:52","big win in the house - very exciting! but when everything comes together with the inclusion of phase 2 we will have truly great healthcare!",4745
"201705041056","5/4/2017 17:56","insurance companies are fleeing obamacare - it is dead. our healthcare plan will lower premiums &amp; deductibles - and be great healthcare!",4749
"201705040528","5/4/2017 12:28","death spiral!'aetna will exit obamacare markets in va in 2018 citing expected losses on indv plans this year'https://t.co/5ynzditf8r",4752
"201705022006","5/3/2017 3:06","...trump/russia story was an excuse used by the democrats as justification for losing the election. perhaps trump just ran a great campaign?",4759
"201704300532","4/30/2017 12:32","...healthcare plan is on its way. will have much lower premiums &amp; deductibles while at the same time taking care of pre-existing conditions!",4767
"201704270737","4/27/2017 14:37","i want to help our miners while the democrats are blocking their healthcare.",4786
"201704260351","4/26/2017 10:51","the u.s. recorded its slowest economic growth in five years (2016). gdp up only 1.6%. trade deficits hurt the economy very badly.",4795
"201704241018","4/24/2017 17:18","if our healthcare plan is approved you will see real healthcare and premiums will start tumbling down. obamacare is in a death spiral!",4805
"201704240515","4/24/2017 12:15","the two fake news polls released yesterday abc &amp; nbc while containing some very positive info were totally wrong in general e. watch!",4810
"201704231255","4/23/2017 19:55","...popular vote. abc news/washington post poll (wrong big on election) said almost all stand by their vote on me &amp; 53% said strong leader.",4811
"201704212038","4/22/2017 3:38","after 5 sb victories since 2002 it was my honor to give bob kraft coach belichick and the players their first to… https://t.co/uzpkjqogzy",4823
"201704181356","4/18/2017 20:56","#buyamericanhireamerican🇺🇸watch➡️https://t.co/auqycrgeyn https://t.co/rf9aivvb7g",4837
"201704110559","4/11/2017 12:59","ron estes is running today for congress in the great state of kansas. a wonderful guy i need his help on healthcare &amp; tax cuts (reform).",4868
"201703301420","3/30/2017 21:20","if @repmarkmeadows @jim_jordan and @raul_labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform.",4916
"201703301418","3/30/2017 21:18","if @repmarkmeadows @jim_jordan and raul_labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform.",4917
"201703280336","3/28/2017 10:36","big announcement by ford today. major investment to be made in three michigan plants. car companies coming back to u.s.  jobs! jobs! jobs!",4931
"201703271903","3/28/2017 2:03","the democrats will make a deal with me on healthcare as soon as obamacare folds - not long. do not worry we are in very  good shape!",4932
"201703250737","3/25/2017 14:37","obamacare will explode and we will all get together and piece together a great healthcare plan for the people. do not worry!",4940
"201703240514","3/24/2017 12:14","after seven horrible years of obamacare (skyrocketing premiums &amp; deductibles bad healthcare) this is finally your chance for a great plan!",4945
"201703230907","3/23/2017 16:07","we are taking action to #repealandreplace #obamacare! contact your rep &amp; tell them you support #ahca. #passthebill… https://t.co/5lsrdjxfzb",4947
"201703230518","3/23/2017 12:18","just watched the totally biased and fake news reports of the so-called russia story on nbc and abc. such dishonesty!",4949
"201703220609","3/22/2017 13:09","big day for healthcare. working hard!",4951
"201703200614","3/20/2017 13:14","what about all of the contact with the clinton campaign and the russians? also is it true that the dnc would not let the fbi in to look?",4958
"201703200349","3/20/2017 10:49","the democrats made up and pushed the russian story as an excuse for running a terrible campaign. big advantage in electoral college &amp; lost!",4961
"201703170512","3/17/2017 12:12","happy lá fheile phadraig to all of my great irish friends!",4969
"201703161454","3/16/2017 21:54","great progress on healthcare. improvements being made - republicans coming together!",4971
"201703131020","3/13/2017 17:20","healthcare listening session w/ @vp &amp; @secpricemd. watch: https://t.co/5ayq4dr8ip #readthebill:… https://t.co/1cqi0zbuv8",4987
"201703110739","3/11/2017 14:39","we are making great progress with healthcare. obamacare is imploding and will only get worse. republicans coming together to get job done!",4990
"201703091001","3/9/2017 17:01","despite what you hear in the press healthcare is coming along great. we are talking to many groups and it will end in a beautiful picture!",4994
"201703070641","3/7/2017 13:41","don't worry getting rid of state lines which will promote competition will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends",5003
"201703070513","3/7/2017 12:13","our wonderful new healthcare bill is now out for review and negotiation. obamacare is a complete and total disaster - is imploding fast!",5005
"201703062050","3/7/2017 3:50","thank you to @exxonmobil for your $20 billion investment that is creating more than 45000 manufacturing &amp; construction jobs in the usa!",5007
"201703062049","3/7/2017 3:49","buy american &amp; hire american are the principles at the core of my agenda which is: jobs jobs jobs! thank you @exxonmobil.",5008
"201703061421","3/6/2017 21:21","buy american &amp; hire american are the principals at the core of my agenda which is: jobs jobs jobs! thank you @exxonmobil.",5011
"201703061419","3/6/2017 21:19","'president trump congratulates exxon mobil for job-creating investment program'https://t.co/adbzwhtq8s",5012
"201702271006","2/27/2017 17:06","great meeting with ceos of leading u.s. health insurance companies who provide great healthcare to the american peo… https://t.co/60jigi6ffs",5042
"201702261313","2/26/2017 20:13","big dinner with governors tonight at white house. much to be discussed including healthcare.",5043
"201702250627","2/25/2017 13:27","great optimism for future of u.s. business and jobs with the dow having an 11th straight record close. big tax &amp; regulation cuts coming!",5050
"201702171448","2/17/2017 21:48","the fake news media (failing @nytimes @nbcnews @abc @cbs @cnn) is not my enemy it is the enemy of the american people!",5076
"201702170616","2/17/2017 13:16","general keith kellogg who i have known for a long time is very much in play for nsa - as are three others.",5079
"201702170438","2/17/2017 11:38","going to charleston south carolina in order to spend time with boeing and talk jobs! look forward to it.",5081
"201702151659","2/15/2017 23:59","venezuela should allow leopoldo lopez a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o… https://t.co/hhge51dtsn",5089
"201702151434","2/15/2017 21:34","aetna ceo: obamacare in 'death spiral' #repealandreplace https://t.co/dmhl7xieqv",5090
"201702150508","2/15/2017 12:08","this russian connection non-sense is merely an attempt to cover-up the many mistakes made in hillary clinton's losing campaign.",5098
"201702141550","2/14/2017 22:50","obamacare continues to fail. humana to pull out in 2018. will repeal replace &amp; save healthcare for all americans. https://t.co/glweq0lnr4",5100
"201702130853","2/13/2017 15:53","today i will meet with canadian pm trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bfahprxhdp",5108
"201702120434","2/12/2017 11:34","the crackdown on illegal criminals is merely the keeping of my campaign promise. gang members drug dealers &amp; others are being removed!",5115
"201702080851","2/8/2017 15:51","my daughter ivanka has been treated so unfairly by @nordstrom. she is a great person -- always pushing me to do the right thing! terrible!",5143
"201702060501","2/6/2017 12:01","any negative polls are fake news just like the cnn abc nbc polls in the election. sorry people want border security and extreme vetting.",5157
"201702052036","2/6/2017 3:36","what an amazing comeback and win by the patriots. tom brady bob kraft and coach b are total winners. wow!",5158
"201701300527","1/30/2017 12:27","there is nothing nice about searching for terrorists before they can enter our country. this was a big part of my campaign. study the world!",5200
"201701300516","1/30/2017 12:16","only 109 people out of 325000 were detained and held for questioning. big problems at airports were caused by delta computer outage.....",5202
"201701270612","1/27/2017 13:12","look forward to seeing final results of votestand. gregg phillips and crew say at least 3000000 votes were illegal. we must do better!",5221
"201701251948","1/26/2017 2:48","interview with david muir of @abc news in 10 minutes. enjoy!",5229
"201701251945","1/26/2017 2:45","@romoabcnews: .@davidmuir first @potus interview since taking office.  tonight on @abcworldnews @abc2020 tonight. https://t.co/i4vz1mrdbk",5230
"201701251505","1/25/2017 22:05","i will be interviewed by @davidmuir tonight at 10 o'clock on @abc. will be my first interview from the white house.… https://t.co/4zuorrdcoc",5233
"201701241746","1/25/2017 0:46","great meeting with ford ceo mark fields and general motors ceo mary barra at the @whitehouse today. https://t.co/t0eigo6lp8",5240
"201701180534","1/18/2017 12:34","totally biased @nbcnews went out of its way to say that the big announcement from ford g.m. lockheed &amp; others that jobs are coming back...",5279
"201701171055","1/17/2017 17:55","thank you to general motors and walmart for starting the big jobs push back into the u.s.!",5281
"201701151304","1/15/2017 20:04","thank you to bob woodward who said ""that is a garbage document...it never should have been presented...trump's right to be upset (angry)...",5297
"201701130433","1/13/2017 11:33","the ""unaffordable"" care act will soon be history!",5307
"201701130425","1/13/2017 11:25","have been allowed to run - guilty as hell. they were very nice to her. she lost because she campaigned in the wrong states - no enthusiasm!",5308
"201701090716","1/9/2017 14:16","ford said last week that it will expand in michigan and u.s. instead of building a billion dollar plant in mexico. thank you ford &amp; fiat c!",5331
"201701071654","1/7/2017 23:54","congratulation to jane timken on her major upset victory in becoming the ohio republican party chair. jane is a loyal trump supporter &amp; star",5343
"201701050506","1/5/2017 12:06","...time for republicans &amp; democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; far better!",5366
"201701040619","1/4/2017 13:19","thank you to ford for scrapping a new plant in mexico and creating 700 new jobs in the u.s. this is just the beginning - much more to follow",5375
"201701030944","1/3/2017 16:44","@danscavino: ford to scrap mexico plant invest in michigan due to trump policieshttps://t.co/137nuo03gl",5383
"201701030807","1/3/2017 15:07","........may be their number one act and priority. focus on tax reform healthcare and so many other things of far greater importance! #dts",5384
"201701030551","1/3/2017 12:51","the democrat governor.of minnesota said ""the affordable care act (obamacare) is no longer affordable!"" - and it is lousy healthcare.",5386
"201701030546","1/3/2017 12:46","people must remember that obamacare just doesn't work and it is not affordable - 116% increases (arizona). bill clinton called it ""crazy""",5387
"201701030530","1/3/2017 12:30","general motors is sending mexican made model of chevy cruze to u.s. car dealers-tax free across border. make in u.s.a.or pay big border tax!",5388
"201612271452","12/27/2016 21:52","president obama campaigned hard (and personally) in the very important swing states and lost.the voters wanted to make america great again!",5408
"201612221526","12/22/2016 22:26","based on the tremendous cost and cost overruns of the lockheed martin f-35 i have asked boeing to price-out a comparable f-18 super hornet!",5427
"201612210624","12/21/2016 13:24","i would have done even better in the election if that is possible if the winner was based on popular vote - but would campaign differently",5433
"201612210615","12/21/2016 13:15","campaigning to win the electoral college is much more difficult &amp; sophisticated than the popular vote. hillary focused on the wrong states!",5434
"201612130443","12/13/2016 11:43","i have chosen one of the truly great business leaders of the world rex tillerson chairman and ceo of exxonmobil to be secretary of state.",5464
"201612121525","12/12/2016 22:25","#thankyoutour2016 tue: west allis wi. thur: hershey pa. fri: orlando fl. sat: mobile al. tickets:… https://t.co/oj8s7ivzfx",5470
"201612110829","12/11/2016 15:29","whether i choose him or not for ""state""- rex tillerson the chairman &amp; ceo of exxonmobil is a world class player and dealmaker. stay tuned!",5476
"201612110651","12/11/2016 13:51","i spent friday campaigning with john kennedy of the great state of louisiana for the u.s.senate. the election is over - john won!",5477
"201612060652","12/6/2016 13:52","boeing is building a brand new 747 air force one for future presidents but costs are out of control more than $4 billion. cancel order!",5503
"201612050653","12/5/2016 13:53","i am thrilled to nominate dr. @realbencarson as our next secretary of the us dept. of housing and urban development… https://t.co/ojkudfhp3r",5506
"201612031213","12/3/2016 19:13","our great vpe @mike_pence is in louisiana campaigning for john kennedy for us senate. john will be a tremendous help to us in washington.",5518
"201611271334","11/27/2016 20:34","it would have been much easier for me to win the so-called popular vote than the electoral college in that i would only campaign in 3 or 4--",5554
"201611171915","11/18/2016 2:15","i worked hard with bill ford to keep the lincoln plant in kentucky. i owed it to the great state of kentucky for their confidence in me!",5591
"201611171901","11/18/2016 2:01","just got a call from my friend bill ford chairman of ford who advised me that he will be keeping the lincoln plant in kentucky - no mexico",5592
"201611160525","11/16/2016 12:25","australia new zealand and more. i am always available to them. @nytimes is just upset that they looked like fools in their coverage of me.",5594
"201611150640","11/15/2016 13:40","the electoral college is actually genius in that it brings all states including the smaller ones into play. campaigning is much different!",5599
"201611150634","11/15/2016 13:34","if the election were based on total popular vote i would have campaigned in  n.y. florida and california and won even bigger and more easily",5600
"201611110414","11/11/2016 11:14","love the fact that the small groups of protesters last night have passion for our great country. we will all come together and be proud!",5612
"201611072043","11/8/2016 3:43","unbelievable evening in new hampshire - thank you! flying to grand rapids michigan now. watch nh rally here:… https://t.co/hp88anrfgk",5627
"201611071403","11/7/2016 21:03","i love you north carolina- thank you for your amazing support! get out and https://t.co/hfihperfgz tomorrow!watch:… https://t.co/jzzfquznyh",5636
"201611061226","11/6/2016 19:26","thank you iowa - get out &amp; #votetrumppence16! https://t.co/hfihperfgz https://t.co/qsukelqmkb",5646
"201611051439","11/5/2016 21:39","top clinton aides bemoan campaign ‘all tactics’ no vision: https://t.co/mhyvqtiq78",5653
"201611041952","11/5/2016 2:52","thank you hershey pennsylvania. get out &amp; vote on november 8th &amp; we will #maga! #rallyforriley #icymi watch here… https://t.co/mawukvbtr8",5660
"201611041650","11/4/2016 23:50","join me live in hershey pennsylvania! #makeamericagreatagain live: https://t.co/xej6szpb12 https://t.co/jwfgi1vlww",5662
"201611041614","11/4/2016 23:14","thank you ohio! vote so we can replace obamacare and save healthcare for every family in the united states! watch:… https://t.co/7ch8zngdoa",5664
"201611041207","11/4/2016 19:07","if obama worked as hard on straightening out our country as he has trying to protect and elect hillary we would all be much better off!",5666
"201611040917","11/4/2016 16:17","the clinton campaign at obama justice #draintheswamphttps://t.co/lzkvfc071z",5670
"201611031355","11/3/2016 20:55","#crookedhillary is unfit to serve. https://t.co/bsugvinnf1",5674
"201611030819","11/3/2016 15:19","looking at air force one @ mia. why is he campaigning instead of creating jobs &amp; fixing obamacare? get back to work for the american people!",5677
"201611020400","11/2/2016 11:00","i am going to repeal and replace obamacare. we will have much less expensive and much better healthcare. with hillary costs will triple!",5691
"201611011415","11/1/2016 21:15","'kept me out of jail': top doj official involved in clinton probe represented her campaign chairman: https://t.co/quzn97ceoq",5700
"201611010455","11/1/2016 11:55","wow now leading in @abc /@washingtonpost poll 46 to 45. gone up 12 points in two weeks mostly before the crooked hillary blow-up!",5706
"201610300726","10/30/2016 14:26","wow twitter google and facebook are burying the fbi criminal investigation of clinton. very dishonest media!",5720
"201610281830","10/29/2016 1:30","@piersmorgan: bombshell: fbi reopening its investigation into hillaryclinton's email server after new discovery!",5733
"201610281220","10/28/2016 19:20","we must not let #crookedhillary take her criminal scheme into the oval office. #draintheswamp https://t.co/gtpkj4xiz6",5735
"201610271714","10/28/2016 0:14","join @teamtrump on facebook &amp; watch tonight's rally from geneva ohio- our 3rd rally of the day. #americafirst #maga https://t.co/zqjmf4qcwh",5742
"201610251528","10/25/2016 22:28","thank you sanford florida. get out &amp; vote #trumppence16! #icymi- watch this afternoons rally here:… https://t.co/zvxrscclfd",5766
"201610241450","10/24/2016 21:50","'democratic operative caught on camera: hillary personally ordered 'donald duck' troll campaign that broke the law'https://t.co/strehafyuh",5786
"201610241415","10/24/2016 21:15","join me tomorrow in sanford or tallahassee florida!sanford at 3pm:https://t.co/pzenw9khegtallahassee at 6pm:https://t.co/wki69e1bqd",5787
"201610241201","10/24/2016 19:01","join me live on my facebook page in st. augustine florida! lets #draintheswamp &amp; make america great again!… https://t.co/mpzvrcar9l",5789
"201610231925","10/24/2016 2:25","'clinton ally aided campaign of fbi official’s wife' https://t.co/u0w99gfyke",5800
"201610231707","10/24/2016 0:07","'clinton charity got up to $56 million from nations that are anti-women gays' #crookedhillaryhttps://t.co/ehsubdi8xm",5801
"201610231208","10/23/2016 19:08","#crookedhillary #paytoplay https://t.co/bt1nv0zmyg",5804
"201610221434","10/22/2016 21:34","hillary clinton: 'architect of failure'#draintheswamp #crookedhillaryhttps://t.co/b5hqsgrc7n",5816
"201610221254","10/22/2016 19:54","in order to #draintheswamp &amp; create a new government of by &amp; for the people i need your vote! go to https://t.co/hfihperfgz- let's #maga!",5818
"201610211550","10/21/2016 22:50","#crookedhillary sending u.s. intelligence info. to podesta’s hacked email is ‘unquestionably an opsec violation’ https://t.co/z58aeo4co7",5831
"201610211546","10/21/2016 22:46","wikileaks reveals clinton camp’s work with ‘very friendly and malleable reporters’ #draintheswamp #crookedhillaryhttps://t.co/bcylslrxi0",5832
"201610211514","10/21/2016 22:14","'clinton campaign and harry reid worked with new york times to smear state dept watchdog'time to #draintheswamp! https://t.co/0vddgdpctg",5835
"201610211154","10/21/2016 18:54","#crookedhillary “was at center of negotiating $12m commitment from king mohammed vi of morocco” to clinton fdn. https://t.co/hwoq7jqwy2",5839
"201610201326","10/20/2016 20:26","crooked took millions from oppressive me countries. will she give the $$$ back? probably not. don't forget her slog… https://t.co/eslgql0gg8",5847
"201610191951","10/20/2016 2:51","join my team over on my facebook page- live now! #debateshttps://t.co/vpdvqfo58a https://t.co/5v1twzhrxq",5863
"201610191939","10/20/2016 2:39","i started this campaign to make america great again. that’s what i’m going to do. #maga #debate",5866
"201610191914","10/20/2016 2:14","hillary says ""take back mosul?"" we would have never lost mosul- if it wasn't for #crookedhillary. #draintheswamp https://t.co/tmsy0apflq",5882
"201610191856","10/20/2016 1:56","#crookedhillary is nothing more than a wall street puppet! #bigleaguetruth #debate https://t.co/skhbwg6aq3",5892
"201610191855","10/20/2016 1:55","brought to you by @hillaryclinton &amp; her campaign- in chicago illinois. #bigleaguetruth #draintheswamp https://t.co/10iubocecp",5893
"201610191851","10/20/2016 1:51","our country is stagnant. we’ve lost jobs and business. we don’t make things anymore b/c of the bill hillary’s husband signed and she blessed",5895
"201610191849","10/20/2016 1:49","#crookedhillary gives obama an “a” for an economic recovery that’s the slowest since wwii... #bigleaguetruth… https://t.co/wvmfhdycu2",5898
"201610191845","10/20/2016 1:45","#crookedhillary's plan will add $1.15 trillion in new taxes. we cannot afford her! #draintheswamp #debate https://t.co/jpjky1iiqh",5901
"201610191844","10/20/2016 1:44","this is what we can expect from #crookedhillary. more taxes. more spending. #bigleagetruth #draintheswamp #debates https://t.co/5yxnt0gnuf",5902
"201610191839","10/20/2016 1:39",".@hillaryclinton talking about jobs? remember what she promised upstate new york. #bigleaguetruth#debates https://t.co/smjnuhi7xb",5905
"201610191557","10/19/2016 22:57","unbelievable!clinton campaign contractor caught in voter-fraud video is a felon who visited white house 342 times: https://t.co/qqdsmhatkt",5930
"201610181828","10/19/2016 1:28","‘food groups’ – emails show clinton campaign organized potential vps by race and gender: https://t.co/qk1fom1t8l",5945
"201610181731","10/19/2016 0:31","'clinton campaign tried to limit damage from classified info on email server' #draintheswamp https://t.co/5j8wukll5o",5949
"201610180834","10/18/2016 15:34","pay-to-play. collusion. cover-ups. and now bribery? so crooked. i will #draintheswamp. https://t.co/fnzmit7md8",5957
"201610171223","10/17/2016 19:23","journalists shower hillary clinton with campaign cashhttps://t.co/qzppx0lo4x https://t.co/nswbjn01uu",5971
"201610170758","10/17/2016 14:58","wikileaks proves even the clinton campaign knew crooked mishandled classified info but no one gets charged? rigged! https://t.co/fggxdss0a1",5979
"201610170533","10/17/2016 12:33","of course there is large scale voter fraud happening on and before election day. why do republican leaders deny what is going on? so naive!",5981
"201610161402","10/16/2016 21:02","finally in the new abc news/washington post poll hillary clinton is down 11 points with women voters and the election is close at 47-43!",5989
"201610160531","10/16/2016 12:31","election is being rigged by the media in a coordinated effort with the clinton campaign by putting stories that never happened into news!",5999
"201610150351","10/15/2016 10:51","100% fabricated and made-up charges pushed strongly by the media and the clinton campaign may poison the minds of the american voter. fix!",6015
"201610142005","10/15/2016 3:05","thank you @trumpwomenstour!#makeamericagreatagain https://t.co/r4oxahpsab",6016
"201610141321","10/14/2016 20:21","make sure you're registered to vote! let's #makeamericagreatagain! we can't afford more years of failure! all info:… https://t.co/mgv5urlhb0",6018
"201610140823","10/14/2016 15:23","what they are saying about the clinton campaign’s anti-catholic bigotry: https://t.co/orulat4zbn",6020
"201610131551","10/13/2016 22:51","dem gov. of mn. just announced that the affordable care act (obamacare) is no longer affordable. i've been saying this for years- disaster!",6024
"201610131550","10/13/2016 22:50","this is a crossroads in the history of our civilization that will determine whether or not we the people reclaim c… https://t.co/a84wmhpsyy",6025
"201610130652","10/13/2016 13:52","join me in ohio &amp; maine!cincinnati ohio- tonight @ 7:30pm: https://t.co/xlhgd1vrmobangor maine - saturday @ 3pm… https://t.co/dyhpqybwpk",6030
"201610121401","10/12/2016 21:01","the movement in lakeland florida. voter registration extended to 10/18. register asap @ https://t.co/hfihperfgz &amp;… https://t.co/pygilshrgv",6034
"201610120700","10/12/2016 14:00","pay to play politics. #crookedhillary https://t.co/wjsl8itvvk",6036
"201610111435","10/11/2016 21:35","thank you texas! if you haven't registered to vote- today is your last day. go to: https://t.co/hfihpea3sp &amp; get ou… https://t.co/gxbdrd4x2k",6042
"201610111356","10/11/2016 20:56","voter registration deadlines today. you can register now at: https://t.co/hfihpea3sp and get out to… https://t.co/llfdf0drx4",6043
"201610091924","10/10/2016 2:24","our country has the slowest growth since 1929. #bigleaguetruth #debate",6066
"201610091906","10/10/2016 2:06","here are hillary clinton's ""accomplishments"" at the state department.#debates2016 #rattledhillary https://t.co/iouuqxyadq",6076
"201610091843","10/10/2016 1:43","#crookedhillary has failed all over the world! 􏰀 #bigleaguetruth #debates2016 https://t.co/dalk9jkcfg",6084
"201610091835","10/10/2016 1:35","we must repeal obamacare and replace it with a much more competitive comprehensive affordable system. #debate #maga",6087
"201610091828","10/10/2016 1:28","basically nothing hillary has said about her secret server has been true. #crookedhillary",6091
"201610091626","10/9/2016 23:26","join me on #facebooklive as i conclude my final #debate preparations. https://t.co/gabnvi8fd7",6098
"201610051411","10/5/2016 21:11","thank you henderson nv. this is a movement like never seen before! watch some of the rally via my facebook page:… https://t.co/dnf8g4vuqy",6133
"201610051140","10/5/2016 18:40","beautiful morning- thank you @iclv! https://t.co/xzjhrlgjhp",6135
"201610041922","10/5/2016 2:22",".@hillaryclinton’s careless use of a secret server put national security at risk: https://t.co/oiaemnrgcy #vpdebate#bigleaguetruth",6142
"201610041816","10/5/2016 1:16","@susiesentinel: #pence is so much more likeable than kaine #cbsnews @realdonaldtrump",6166
"201609300020","9/30/2016 7:20","anytime you see a story about me or my campaign saying ""sources said"" do not believe it. there are no sources they are just made up lies!",6207
"201609282023","9/29/2016 3:23","join me in bedford new hampshire- tomorrow at 3:00pm. can't wait to see everyone! #americafirst #maga… https://t.co/oeojfas7it",6214
"201609271314","9/27/2016 20:14","hillary clinton's campaign continues to make false claims about foundation disclosure: https://t.co/zhkefuouhh",6227
"201609261919","9/27/2016 2:19",".@hillaryclinton's 2008 campaign and supporters trafficked in rumors about obama's heritage #debatenight https://t.co/6eeoaacinv",6258
"201609250530","9/25/2016 12:30","many on the team and staff of bernie sanders have been treated badly by the hillary clinton campaign - and they like trump on trade a lot!",6275
"201609240543","9/24/2016 12:43","@kellyannepolls: trump is headed for a win says professor who has predicted 30 years of presidential outcomes   https://t.co/68wemcuhso",6279
"201609221817","9/23/2016 1:17","this is more than a campaign- it is a movement. #makeamericagreatagainsign up today &amp; we will win! https://t.co/2xbs5ssrc3",6288
"201609210417","9/21/2016 11:17","it is a movement - not a campaign. leaving the past behind changing our future. together we will make america saf… https://t.co/lt2l3nkzyi",6298
"201609201333","9/20/2016 20:33","thank you high point nc! i will fight for every neglected part of this nation &amp; i will fight to bring us together… https://t.co/dsaupsptbz",6300
"201609152115","9/17/2016 4:15","just arrived in texas - have been informed two @fortworthpd officers have been shot. my thoughts and prayers are with them.",6333
"201609141716","9/15/2016 0:16","honor to have been interviewed by the very wonderful @bishopwtjackson in detroit last week - tune in at 9pme. enjoy! https://t.co/9ahpnfhq5n",6354
"201609132009","9/14/2016 3:09","why isn't president obama working instead of campaigning for hillary clinton?",6361
"201609131944","9/14/2016 2:44","thank you rep. @marshablackburn!https://t.co/vxek0x4nts https://t.co/9gak0fwqz8",6363
"201609090737","9/9/2016 14:37",".@cnn is unwatchable. their news on me is fiction. theyare a disgrace to the broadcasting industry and an arm of the clinton campaign.",6394
"201609080510","9/8/2016 12:10","a rough night for hillary clinton  abc news.",6404
"201609041617","9/4/2016 23:17","the polls are close so crooked hillary is getting out of bed and will campaign tomorrow.why did she hammer 13 devices and acid-wash e-mails?",6440
"201609020535","9/2/2016 12:35","i visited our trump tower campaign headquarters last night after returning from ohio and arizona and it was packed with great pros - win!",6453
"201609011005","9/1/2016 17:05","i am promising you a new legacy for america. we're going to create a new american future. thank you ohio! #imwithyou https://t.co/tugccsxvoy",6457
"201608291141","8/29/2016 18:41","#crookedhillary https://t.co/vxhcc8papy",6480
"201608261218","8/26/2016 19:18","hillary clinton deleted emails using program intended to prevent recovery #crookedhillary https://t.co/d0mebjxbwn",6511
"201608251958","8/26/2016 2:58","hillary clinton needs to address the racist undertones of her 2008 campaign. #flashbackfriday https://t.co/mjqp0rcnzh",6519
"201608251311","8/25/2016 20:11","just watched recap of #crookedhillary's speech. very short and lies. she is the only one fear-mongering!",6527
"201608240819","8/24/2016 15:19","i will not let the families of the remembrance project down! #makeamericasafeagainhttps://t.co/emusftg6rphttps://t.co/fhpr44wixx",6538
